shard_id,year,month,family,query,query_slug,start_ts,end_ts,start_date,end_date
accelerationist-2023-06-abundance,2023,06,accelerationist,abundance,abundance,1685577600,1688169600,2023-06-01,2023-07-01
broad_ai-2023-07-artificial-intelligence,2023,07,broad_ai,artificial intelligence,artificial-intelligence,1688169600,1690848000,2023-07-01,2023-08-01
broad_ai-2023-07-machine-learning,2023,07,broad_ai,machine learning,machine-learning,1688169600,1690848000,2023-07-01,2023-08-01
broad_ai-2023-07-deep-learning,2023,07,broad_ai,deep learning,deep-learning,1688169600,1690848000,2023-07-01,2023-08-01
broad_ai-2023-07-neural-network,2023,07,broad_ai,neural network,neural-network,1688169600,1690848000,2023-07-01,2023-08-01
foundation_models-2023-07-gpt,2023,07,foundation_models,gpt,gpt,1688169600,1690848000,2023-07-01,2023-08-01
foundation_models-2023-07-llm,2023,07,foundation_models,llm,llm,1688169600,1690848000,2023-07-01,2023-08-01
foundation_models-2023-07-chatgpt,2023,07,foundation_models,chatgpt,chatgpt,1688169600,1690848000,2023-07-01,2023-08-01
foundation_models-2023-07-openai,2023,07,foundation_models,openai,openai,1688169600,1690848000,2023-07-01,2023-08-01
foundation_models-2023-07-claude,2023,07,foundation_models,claude,claude,1688169600,1690848000,2023-07-01,2023-08-01
foundation_models-2023-07-gemini,2023,07,foundation_models,gemini,gemini,1688169600,1690848000,2023-07-01,2023-08-01
doomer-2023-07-ai-safety,2023,07,doomer,ai safety,ai-safety,1688169600,1690848000,2023-07-01,2023-08-01
doomer-2023-07-alignment,2023,07,doomer,alignment,alignment,1688169600,1690848000,2023-07-01,2023-08-01
doomer-2023-07-misalignment,2023,07,doomer,misalignment,misalignment,1688169600,1690848000,2023-07-01,2023-08-01
doomer-2023-07-existential-risk,2023,07,doomer,existential risk,existential-risk,1688169600,1690848000,2023-07-01,2023-08-01
doomer-2023-07-x-risk,2023,07,doomer,x-risk,x-risk,1688169600,1690848000,2023-07-01,2023-08-01
doomer-2023-07-p-doom,2023,07,doomer,p(doom),p-doom,1688169600,1690848000,2023-07-01,2023-08-01
accelerationist-2023-07-e-acc,2023,07,accelerationist,e/acc,e-acc,1688169600,1690848000,2023-07-01,2023-08-01
accelerationist-2023-07-accelerationism,2023,07,accelerationist,accelerationism,accelerationism,1688169600,1690848000,2023-07-01,2023-08-01
accelerationist-2023-07-techno-optimism,2023,07,accelerationist,techno-optimism,techno-optimism,1688169600,1690848000,2023-07-01,2023-08-01
accelerationist-2023-07-abundance-agenda,2023,07,accelerationist,abundance agenda,abundance-agenda,1688169600,1690848000,2023-07-01,2023-08-01
accelerationist-2023-07-abundance,2023,07,accelerationist,abundance,abundance,1688169600,1690848000,2023-07-01,2023-08-01
broad_ai-2023-08-artificial-intelligence,2023,08,broad_ai,artificial intelligence,artificial-intelligence,1690848000,1693526400,2023-08-01,2023-09-01
broad_ai-2023-08-machine-learning,2023,08,broad_ai,machine learning,machine-learning,1690848000,1693526400,2023-08-01,2023-09-01
broad_ai-2023-08-deep-learning,2023,08,broad_ai,deep learning,deep-learning,1690848000,1693526400,2023-08-01,2023-09-01
broad_ai-2023-08-neural-network,2023,08,broad_ai,neural network,neural-network,1690848000,1693526400,2023-08-01,2023-09-01
foundation_models-2023-08-gpt,2023,08,foundation_models,gpt,gpt,1690848000,1693526400,2023-08-01,2023-09-01
foundation_models-2023-08-llm,2023,08,foundation_models,llm,llm,1690848000,1693526400,2023-08-01,2023-09-01
foundation_models-2023-08-chatgpt,2023,08,foundation_models,chatgpt,chatgpt,1690848000,1693526400,2023-08-01,2023-09-01
foundation_models-2023-08-openai,2023,08,foundation_models,openai,openai,1690848000,1693526400,2023-08-01,2023-09-01
foundation_models-2023-08-claude,2023,08,foundation_models,claude,claude,1690848000,1693526400,2023-08-01,2023-09-01
foundation_models-2023-08-gemini,2023,08,foundation_models,gemini,gemini,1690848000,1693526400,2023-08-01,2023-09-01
doomer-2023-08-ai-safety,2023,08,doomer,ai safety,ai-safety,1690848000,1693526400,2023-08-01,2023-09-01
doomer-2023-08-alignment,2023,08,doomer,alignment,alignment,1690848000,1693526400,2023-08-01,2023-09-01
doomer-2023-08-misalignment,2023,08,doomer,misalignment,misalignment,1690848000,1693526400,2023-08-01,2023-09-01
doomer-2023-08-existential-risk,2023,08,doomer,existential risk,existential-risk,1690848000,1693526400,2023-08-01,2023-09-01
doomer-2023-08-x-risk,2023,08,doomer,x-risk,x-risk,1690848000,1693526400,2023-08-01,2023-09-01
doomer-2023-08-p-doom,2023,08,doomer,p(doom),p-doom,1690848000,1693526400,2023-08-01,2023-09-01
accelerationist-2023-08-e-acc,2023,08,accelerationist,e/acc,e-acc,1690848000,1693526400,2023-08-01,2023-09-01
accelerationist-2023-08-accelerationism,2023,08,accelerationist,accelerationism,accelerationism,1690848000,1693526400,2023-08-01,2023-09-01
accelerationist-2023-08-techno-optimism,2023,08,accelerationist,techno-optimism,techno-optimism,1690848000,1693526400,2023-08-01,2023-09-01
accelerationist-2023-08-abundance-agenda,2023,08,accelerationist,abundance agenda,abundance-agenda,1690848000,1693526400,2023-08-01,2023-09-01
accelerationist-2023-08-abundance,2023,08,accelerationist,abundance,abundance,1690848000,1693526400,2023-08-01,2023-09-01
broad_ai-2023-09-artificial-intelligence,2023,09,broad_ai,artificial intelligence,artificial-intelligence,1693526400,1696118400,2023-09-01,2023-10-01
broad_ai-2023-09-machine-learning,2023,09,broad_ai,machine learning,machine-learning,1693526400,1696118400,2023-09-01,2023-10-01
broad_ai-2023-09-deep-learning,2023,09,broad_ai,deep learning,deep-learning,1693526400,1696118400,2023-09-01,2023-10-01
broad_ai-2023-09-neural-network,2023,09,broad_ai,neural network,neural-network,1693526400,1696118400,2023-09-01,2023-10-01
foundation_models-2023-09-gpt,2023,09,foundation_models,gpt,gpt,1693526400,1696118400,2023-09-01,2023-10-01
foundation_models-2023-09-llm,2023,09,foundation_models,llm,llm,1693526400,1696118400,2023-09-01,2023-10-01
foundation_models-2023-09-chatgpt,2023,09,foundation_models,chatgpt,chatgpt,1693526400,1696118400,2023-09-01,2023-10-01
foundation_models-2023-09-openai,2023,09,foundation_models,openai,openai,1693526400,1696118400,2023-09-01,2023-10-01
foundation_models-2023-09-claude,2023,09,foundation_models,claude,claude,1693526400,1696118400,2023-09-01,2023-10-01
foundation_models-2023-09-gemini,2023,09,foundation_models,gemini,gemini,1693526400,1696118400,2023-09-01,2023-10-01
doomer-2023-09-ai-safety,2023,09,doomer,ai safety,ai-safety,1693526400,1696118400,2023-09-01,2023-10-01
doomer-2023-09-alignment,2023,09,doomer,alignment,alignment,1693526400,1696118400,2023-09-01,2023-10-01
doomer-2023-09-misalignment,2023,09,doomer,misalignment,misalignment,1693526400,1696118400,2023-09-01,2023-10-01
doomer-2023-09-existential-risk,2023,09,doomer,existential risk,existential-risk,1693526400,1696118400,2023-09-01,2023-10-01
doomer-2023-09-x-risk,2023,09,doomer,x-risk,x-risk,1693526400,1696118400,2023-09-01,2023-10-01
doomer-2023-09-p-doom,2023,09,doomer,p(doom),p-doom,1693526400,1696118400,2023-09-01,2023-10-01
accelerationist-2023-09-e-acc,2023,09,accelerationist,e/acc,e-acc,1693526400,1696118400,2023-09-01,2023-10-01
accelerationist-2023-09-accelerationism,2023,09,accelerationist,accelerationism,accelerationism,1693526400,1696118400,2023-09-01,2023-10-01
accelerationist-2023-09-techno-optimism,2023,09,accelerationist,techno-optimism,techno-optimism,1693526400,1696118400,2023-09-01,2023-10-01
accelerationist-2023-09-abundance-agenda,2023,09,accelerationist,abundance agenda,abundance-agenda,1693526400,1696118400,2023-09-01,2023-10-01
accelerationist-2023-09-abundance,2023,09,accelerationist,abundance,abundance,1693526400,1696118400,2023-09-01,2023-10-01
broad_ai-2023-10-artificial-intelligence,2023,10,broad_ai,artificial intelligence,artificial-intelligence,1696118400,1698796800,2023-10-01,2023-11-01
broad_ai-2023-10-machine-learning,2023,10,broad_ai,machine learning,machine-learning,1696118400,1698796800,2023-10-01,2023-11-01
broad_ai-2023-10-deep-learning,2023,10,broad_ai,deep learning,deep-learning,1696118400,1698796800,2023-10-01,2023-11-01
broad_ai-2023-10-neural-network,2023,10,broad_ai,neural network,neural-network,1696118400,1698796800,2023-10-01,2023-11-01
foundation_models-2023-10-gpt,2023,10,foundation_models,gpt,gpt,1696118400,1698796800,2023-10-01,2023-11-01
foundation_models-2023-10-llm,2023,10,foundation_models,llm,llm,1696118400,1698796800,2023-10-01,2023-11-01
foundation_models-2023-10-chatgpt,2023,10,foundation_models,chatgpt,chatgpt,1696118400,1698796800,2023-10-01,2023-11-01
foundation_models-2023-10-openai,2023,10,foundation_models,openai,openai,1696118400,1698796800,2023-10-01,2023-11-01
foundation_models-2023-10-claude,2023,10,foundation_models,claude,claude,1696118400,1698796800,2023-10-01,2023-11-01
foundation_models-2023-10-gemini,2023,10,foundation_models,gemini,gemini,1696118400,1698796800,2023-10-01,2023-11-01
doomer-2023-10-ai-safety,2023,10,doomer,ai safety,ai-safety,1696118400,1698796800,2023-10-01,2023-11-01
doomer-2023-10-alignment,2023,10,doomer,alignment,alignment,1696118400,1698796800,2023-10-01,2023-11-01
doomer-2023-10-misalignment,2023,10,doomer,misalignment,misalignment,1696118400,1698796800,2023-10-01,2023-11-01
doomer-2023-10-existential-risk,2023,10,doomer,existential risk,existential-risk,1696118400,1698796800,2023-10-01,2023-11-01
doomer-2023-10-x-risk,2023,10,doomer,x-risk,x-risk,1696118400,1698796800,2023-10-01,2023-11-01
doomer-2023-10-p-doom,2023,10,doomer,p(doom),p-doom,1696118400,1698796800,2023-10-01,2023-11-01
accelerationist-2023-10-e-acc,2023,10,accelerationist,e/acc,e-acc,1696118400,1698796800,2023-10-01,2023-11-01
accelerationist-2023-10-accelerationism,2023,10,accelerationist,accelerationism,accelerationism,1696118400,1698796800,2023-10-01,2023-11-01
accelerationist-2023-10-techno-optimism,2023,10,accelerationist,techno-optimism,techno-optimism,1696118400,1698796800,2023-10-01,2023-11-01
accelerationist-2023-10-abundance-agenda,2023,10,accelerationist,abundance agenda,abundance-agenda,1696118400,1698796800,2023-10-01,2023-11-01
accelerationist-2023-10-abundance,2023,10,accelerationist,abundance,abundance,1696118400,1698796800,2023-10-01,2023-11-01
broad_ai-2023-11-artificial-intelligence,2023,11,broad_ai,artificial intelligence,artificial-intelligence,1698796800,1701388800,2023-11-01,2023-12-01
broad_ai-2023-11-machine-learning,2023,11,broad_ai,machine learning,machine-learning,1698796800,1701388800,2023-11-01,2023-12-01
broad_ai-2023-11-deep-learning,2023,11,broad_ai,deep learning,deep-learning,1698796800,1701388800,2023-11-01,2023-12-01
broad_ai-2023-11-neural-network,2023,11,broad_ai,neural network,neural-network,1698796800,1701388800,2023-11-01,2023-12-01
foundation_models-2023-11-gpt,2023,11,foundation_models,gpt,gpt,1698796800,1701388800,2023-11-01,2023-12-01
foundation_models-2023-11-llm,2023,11,foundation_models,llm,llm,1698796800,1701388800,2023-11-01,2023-12-01
foundation_models-2023-11-chatgpt,2023,11,foundation_models,chatgpt,chatgpt,1698796800,1701388800,2023-11-01,2023-12-01
foundation_models-2023-11-openai,2023,11,foundation_models,openai,openai,1698796800,1701388800,2023-11-01,2023-12-01
foundation_models-2023-11-claude,2023,11,foundation_models,claude,claude,1698796800,1701388800,2023-11-01,2023-12-01
foundation_models-2023-11-gemini,2023,11,foundation_models,gemini,gemini,1698796800,1701388800,2023-11-01,2023-12-01
doomer-2023-11-ai-safety,2023,11,doomer,ai safety,ai-safety,1698796800,1701388800,2023-11-01,2023-12-01
doomer-2023-11-alignment,2023,11,doomer,alignment,alignment,1698796800,1701388800,2023-11-01,2023-12-01
doomer-2023-11-misalignment,2023,11,doomer,misalignment,misalignment,1698796800,1701388800,2023-11-01,2023-12-01
doomer-2023-11-existential-risk,2023,11,doomer,existential risk,existential-risk,1698796800,1701388800,2023-11-01,2023-12-01
doomer-2023-11-x-risk,2023,11,doomer,x-risk,x-risk,1698796800,1701388800,2023-11-01,2023-12-01
doomer-2023-11-p-doom,2023,11,doomer,p(doom),p-doom,1698796800,1701388800,2023-11-01,2023-12-01
accelerationist-2023-11-e-acc,2023,11,accelerationist,e/acc,e-acc,1698796800,1701388800,2023-11-01,2023-12-01
accelerationist-2023-11-accelerationism,2023,11,accelerationist,accelerationism,accelerationism,1698796800,1701388800,2023-11-01,2023-12-01
accelerationist-2023-11-techno-optimism,2023,11,accelerationist,techno-optimism,techno-optimism,1698796800,1701388800,2023-11-01,2023-12-01
accelerationist-2023-11-abundance-agenda,2023,11,accelerationist,abundance agenda,abundance-agenda,1698796800,1701388800,2023-11-01,2023-12-01
accelerationist-2023-11-abundance,2023,11,accelerationist,abundance,abundance,1698796800,1701388800,2023-11-01,2023-12-01
broad_ai-2023-12-artificial-intelligence,2023,12,broad_ai,artificial intelligence,artificial-intelligence,1701388800,1704067200,2023-12-01,2024-01-01
broad_ai-2023-12-machine-learning,2023,12,broad_ai,machine learning,machine-learning,1701388800,1704067200,2023-12-01,2024-01-01
broad_ai-2023-12-deep-learning,2023,12,broad_ai,deep learning,deep-learning,1701388800,1704067200,2023-12-01,2024-01-01
broad_ai-2023-12-neural-network,2023,12,broad_ai,neural network,neural-network,1701388800,1704067200,2023-12-01,2024-01-01
foundation_models-2023-12-gpt,2023,12,foundation_models,gpt,gpt,1701388800,1704067200,2023-12-01,2024-01-01
foundation_models-2023-12-llm,2023,12,foundation_models,llm,llm,1701388800,1704067200,2023-12-01,2024-01-01
foundation_models-2023-12-chatgpt,2023,12,foundation_models,chatgpt,chatgpt,1701388800,1704067200,2023-12-01,2024-01-01
foundation_models-2023-12-openai,2023,12,foundation_models,openai,openai,1701388800,1704067200,2023-12-01,2024-01-01
foundation_models-2023-12-claude,2023,12,foundation_models,claude,claude,1701388800,1704067200,2023-12-01,2024-01-01
foundation_models-2023-12-gemini,2023,12,foundation_models,gemini,gemini,1701388800,1704067200,2023-12-01,2024-01-01
doomer-2023-12-ai-safety,2023,12,doomer,ai safety,ai-safety,1701388800,1704067200,2023-12-01,2024-01-01
doomer-2023-12-alignment,2023,12,doomer,alignment,alignment,1701388800,1704067200,2023-12-01,2024-01-01
doomer-2023-12-misalignment,2023,12,doomer,misalignment,misalignment,1701388800,1704067200,2023-12-01,2024-01-01
doomer-2023-12-existential-risk,2023,12,doomer,existential risk,existential-risk,1701388800,1704067200,2023-12-01,2024-01-01
doomer-2023-12-x-risk,2023,12,doomer,x-risk,x-risk,1701388800,1704067200,2023-12-01,2024-01-01
doomer-2023-12-p-doom,2023,12,doomer,p(doom),p-doom,1701388800,1704067200,2023-12-01,2024-01-01
accelerationist-2023-12-e-acc,2023,12,accelerationist,e/acc,e-acc,1701388800,1704067200,2023-12-01,2024-01-01
accelerationist-2023-12-accelerationism,2023,12,accelerationist,accelerationism,accelerationism,1701388800,1704067200,2023-12-01,2024-01-01
accelerationist-2023-12-techno-optimism,2023,12,accelerationist,techno-optimism,techno-optimism,1701388800,1704067200,2023-12-01,2024-01-01
accelerationist-2023-12-abundance-agenda,2023,12,accelerationist,abundance agenda,abundance-agenda,1701388800,1704067200,2023-12-01,2024-01-01
accelerationist-2023-12-abundance,2023,12,accelerationist,abundance,abundance,1701388800,1704067200,2023-12-01,2024-01-01
broad_ai-2024-01-artificial-intelligence,2024,01,broad_ai,artificial intelligence,artificial-intelligence,1704067200,1706745600,2024-01-01,2024-02-01
broad_ai-2024-01-machine-learning,2024,01,broad_ai,machine learning,machine-learning,1704067200,1706745600,2024-01-01,2024-02-01
broad_ai-2024-01-deep-learning,2024,01,broad_ai,deep learning,deep-learning,1704067200,1706745600,2024-01-01,2024-02-01
broad_ai-2024-01-neural-network,2024,01,broad_ai,neural network,neural-network,1704067200,1706745600,2024-01-01,2024-02-01
foundation_models-2024-01-gpt,2024,01,foundation_models,gpt,gpt,1704067200,1706745600,2024-01-01,2024-02-01
foundation_models-2024-01-llm,2024,01,foundation_models,llm,llm,1704067200,1706745600,2024-01-01,2024-02-01
foundation_models-2024-01-chatgpt,2024,01,foundation_models,chatgpt,chatgpt,1704067200,1706745600,2024-01-01,2024-02-01
foundation_models-2024-01-openai,2024,01,foundation_models,openai,openai,1704067200,1706745600,2024-01-01,2024-02-01
foundation_models-2024-01-claude,2024,01,foundation_models,claude,claude,1704067200,1706745600,2024-01-01,2024-02-01
foundation_models-2024-01-gemini,2024,01,foundation_models,gemini,gemini,1704067200,1706745600,2024-01-01,2024-02-01
doomer-2024-01-ai-safety,2024,01,doomer,ai safety,ai-safety,1704067200,1706745600,2024-01-01,2024-02-01
doomer-2024-01-alignment,2024,01,doomer,alignment,alignment,1704067200,1706745600,2024-01-01,2024-02-01
doomer-2024-01-misalignment,2024,01,doomer,misalignment,misalignment,1704067200,1706745600,2024-01-01,2024-02-01
doomer-2024-01-existential-risk,2024,01,doomer,existential risk,existential-risk,1704067200,1706745600,2024-01-01,2024-02-01
doomer-2024-01-x-risk,2024,01,doomer,x-risk,x-risk,1704067200,1706745600,2024-01-01,2024-02-01
doomer-2024-01-p-doom,2024,01,doomer,p(doom),p-doom,1704067200,1706745600,2024-01-01,2024-02-01
accelerationist-2024-01-e-acc,2024,01,accelerationist,e/acc,e-acc,1704067200,1706745600,2024-01-01,2024-02-01
accelerationist-2024-01-accelerationism,2024,01,accelerationist,accelerationism,accelerationism,1704067200,1706745600,2024-01-01,2024-02-01
accelerationist-2024-01-techno-optimism,2024,01,accelerationist,techno-optimism,techno-optimism,1704067200,1706745600,2024-01-01,2024-02-01
accelerationist-2024-01-abundance-agenda,2024,01,accelerationist,abundance agenda,abundance-agenda,1704067200,1706745600,2024-01-01,2024-02-01
accelerationist-2024-01-abundance,2024,01,accelerationist,abundance,abundance,1704067200,1706745600,2024-01-01,2024-02-01
broad_ai-2024-02-artificial-intelligence,2024,02,broad_ai,artificial intelligence,artificial-intelligence,1706745600,1709251200,2024-02-01,2024-03-01
broad_ai-2024-02-machine-learning,2024,02,broad_ai,machine learning,machine-learning,1706745600,1709251200,2024-02-01,2024-03-01
broad_ai-2024-02-deep-learning,2024,02,broad_ai,deep learning,deep-learning,1706745600,1709251200,2024-02-01,2024-03-01
broad_ai-2024-02-neural-network,2024,02,broad_ai,neural network,neural-network,1706745600,1709251200,2024-02-01,2024-03-01
foundation_models-2024-02-gpt,2024,02,foundation_models,gpt,gpt,1706745600,1709251200,2024-02-01,2024-03-01
foundation_models-2024-02-llm,2024,02,foundation_models,llm,llm,1706745600,1709251200,2024-02-01,2024-03-01
foundation_models-2024-02-chatgpt,2024,02,foundation_models,chatgpt,chatgpt,1706745600,1709251200,2024-02-01,2024-03-01
foundation_models-2024-02-openai,2024,02,foundation_models,openai,openai,1706745600,1709251200,2024-02-01,2024-03-01
foundation_models-2024-02-claude,2024,02,foundation_models,claude,claude,1706745600,1709251200,2024-02-01,2024-03-01
foundation_models-2024-02-gemini,2024,02,foundation_models,gemini,gemini,1706745600,1709251200,2024-02-01,2024-03-01
doomer-2024-02-ai-safety,2024,02,doomer,ai safety,ai-safety,1706745600,1709251200,2024-02-01,2024-03-01
doomer-2024-02-alignment,2024,02,doomer,alignment,alignment,1706745600,1709251200,2024-02-01,2024-03-01
doomer-2024-02-misalignment,2024,02,doomer,misalignment,misalignment,1706745600,1709251200,2024-02-01,2024-03-01
doomer-2024-02-existential-risk,2024,02,doomer,existential risk,existential-risk,1706745600,1709251200,2024-02-01,2024-03-01
doomer-2024-02-x-risk,2024,02,doomer,x-risk,x-risk,1706745600,1709251200,2024-02-01,2024-03-01
doomer-2024-02-p-doom,2024,02,doomer,p(doom),p-doom,1706745600,1709251200,2024-02-01,2024-03-01
accelerationist-2024-02-e-acc,2024,02,accelerationist,e/acc,e-acc,1706745600,1709251200,2024-02-01,2024-03-01
accelerationist-2024-02-accelerationism,2024,02,accelerationist,accelerationism,accelerationism,1706745600,1709251200,2024-02-01,2024-03-01
accelerationist-2024-02-techno-optimism,2024,02,accelerationist,techno-optimism,techno-optimism,1706745600,1709251200,2024-02-01,2024-03-01
accelerationist-2024-02-abundance-agenda,2024,02,accelerationist,abundance agenda,abundance-agenda,1706745600,1709251200,2024-02-01,2024-03-01
accelerationist-2024-02-abundance,2024,02,accelerationist,abundance,abundance,1706745600,1709251200,2024-02-01,2024-03-01
broad_ai-2024-03-artificial-intelligence,2024,03,broad_ai,artificial intelligence,artificial-intelligence,1709251200,1711929600,2024-03-01,2024-04-01
broad_ai-2024-03-machine-learning,2024,03,broad_ai,machine learning,machine-learning,1709251200,1711929600,2024-03-01,2024-04-01
broad_ai-2024-03-deep-learning,2024,03,broad_ai,deep learning,deep-learning,1709251200,1711929600,2024-03-01,2024-04-01
broad_ai-2024-03-neural-network,2024,03,broad_ai,neural network,neural-network,1709251200,1711929600,2024-03-01,2024-04-01
foundation_models-2024-03-gpt,2024,03,foundation_models,gpt,gpt,1709251200,1711929600,2024-03-01,2024-04-01
foundation_models-2024-03-llm,2024,03,foundation_models,llm,llm,1709251200,1711929600,2024-03-01,2024-04-01
foundation_models-2024-03-chatgpt,2024,03,foundation_models,chatgpt,chatgpt,1709251200,1711929600,2024-03-01,2024-04-01
foundation_models-2024-03-openai,2024,03,foundation_models,openai,openai,1709251200,1711929600,2024-03-01,2024-04-01
foundation_models-2024-03-claude,2024,03,foundation_models,claude,claude,1709251200,1711929600,2024-03-01,2024-04-01
foundation_models-2024-03-gemini,2024,03,foundation_models,gemini,gemini,1709251200,1711929600,2024-03-01,2024-04-01
doomer-2024-03-ai-safety,2024,03,doomer,ai safety,ai-safety,1709251200,1711929600,2024-03-01,2024-04-01
doomer-2024-03-alignment,2024,03,doomer,alignment,alignment,1709251200,1711929600,2024-03-01,2024-04-01
doomer-2024-03-misalignment,2024,03,doomer,misalignment,misalignment,1709251200,1711929600,2024-03-01,2024-04-01
doomer-2024-03-existential-risk,2024,03,doomer,existential risk,existential-risk,1709251200,1711929600,2024-03-01,2024-04-01
doomer-2024-03-x-risk,2024,03,doomer,x-risk,x-risk,1709251200,1711929600,2024-03-01,2024-04-01
doomer-2024-03-p-doom,2024,03,doomer,p(doom),p-doom,1709251200,1711929600,2024-03-01,2024-04-01
accelerationist-2024-03-e-acc,2024,03,accelerationist,e/acc,e-acc,1709251200,1711929600,2024-03-01,2024-04-01
accelerationist-2024-03-accelerationism,2024,03,accelerationist,accelerationism,accelerationism,1709251200,1711929600,2024-03-01,2024-04-01
accelerationist-2024-03-techno-optimism,2024,03,accelerationist,techno-optimism,techno-optimism,1709251200,1711929600,2024-03-01,2024-04-01
accelerationist-2024-03-abundance-agenda,2024,03,accelerationist,abundance agenda,abundance-agenda,1709251200,1711929600,2024-03-01,2024-04-01
